Date,Time,BrianansAirAvgWind,BrianansAirTempAvg,BrianansAirTempMax,BrianansAirTempMin,BrianansPrecipTotal,BrianansWindDir,BriananswindMax,QuarryAirAvgWind,QuarryAirTempAvg,QuarryAirTempMax,QuarryAirTempMin,QuarryPrecipTotal,QuarryWindDir,QuarrywindMax,SignalsAirAvgWind,SignalsAirTempAvg,SignalsAirTempMax,SignalsAirTempMin,SignalsPrecipTotal,SignalsWindDir,SignalswindMax,StornowayRainDaily,StornowayTempDailyMax,StornowayTempDailyMin,StornowayWindDailyDirDeg,StornowayWindDailyDirRads,StornowayWindDailyMax,StornowayWindDailySpd
20/08/1985,5.63450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15.5,11.9,154.2429096,2.692046621,17,6.625
21/08/1985,5.63723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,15.8,11.1,-130.6134612,-2.279634945,21,7.791666667
22/08/1985,5.63997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,15,9.5,-124.5418062,-2.173664575,23,8.708333333
23/08/1985,5.64271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.9,8.6,-176.7104153,-3.08417857,26,8.041666667
24/08/1985,5.64545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,13.6,10.6,-27.90070144,-0.486959104,34,10.875
25/08/1985,5.64819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,9.5,-16.46062993,-0.287292189,40,18.20833333
26/08/1985,5.65092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,12.9,8.1,-109.5230957,-1.911538628,24,7.041666667
27/08/1985,5.65366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,14.3,10.1,-167.0833062,-2.916153818,29,11.95833333
28/08/1985,5.65640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,14.3,9.3,-121.0806186,-2.113255456,34,16
29/08/1985,5.65914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.9,7.8,-150.3576463,-2.624235983,17,4.958333333
30/08/1985,5.66188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,14.1,10,145.4404881,2.538415382,23,9.541666667
31/08/1985,5.66461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,13.2,10.7,110.3434201,1.925855989,30,10.79166667
01/09/1985,5.66735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,12.1,7.9,8.760631603,0.152901866,38,15.45833333
02/09/1985,5.67009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,10.8,7.9,65.17115217,1.137451183,29,9.625
03/09/1985,5.67283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,11.9,8.6,23.08240134,0.402863903,36,16.73913043
04/09/1985,5.67556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.3,4.4,15.81191648,0.275970004,16,4.75
05/09/1985,5.67830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,12.8,4.6,-46.30628647,-0.808197163,24,7.083333333
06/09/1985,5.68104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,11.3,4.1,-69.54454516,-1.21378129,27,6.125
07/09/1985,5.68378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,10,5.5,80.89912928,1.411956168,NA,5.833333333
08/09/1985,5.68652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.6,8.5,81.19134903,1.417056365,18,9.083333333
09/09/1985,5.68925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,15.2,9.5,-179.280352,-3.129032427,24,9.958333333
10/09/1985,5.69199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,15.5,10.5,-116.5362675,-2.033941565,19,6
11/09/1985,5.69473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,14.2,10.9,179.0259733,3.12459268,27,8.541666667
12/09/1985,5.69747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,15.4,10.8,-147.9274691,-2.58182139,26,8.625
13/09/1985,5.70021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,14.1,9.5,-127.6414214,-2.227763065,44,14.83333333
14/09/1985,5.70294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,14.4,9.6,-125.8340674,-2.196218788,46,19.83333333
15/09/1985,5.70568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12.6,8.8,-86.14380224,-1.503492979,32,12.95833333
16/09/1985,5.70842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,11,7.9,-157.7237419,-2.752798605,18,4.416666667
17/09/1985,5.71116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,13.7,7.1,-109.8925438,-1.917986713,28,8.166666667
18/09/1985,5.71389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,13.6,5.5,-138.9011249,-2.424281963,16,5.375
19/09/1985,5.71663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,12.4,5.2,-118.6092393,-2.07012175,31,9.291666667
20/09/1985,5.71937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,12.2,5.8,-116.6314717,-2.035603192,26,6.875
21/09/1985,5.72211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,11.7,5.2,47.37671524,0.82687967,28,11.45833333
22/09/1985,5.72485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.4,7.5,81.659823,1.425232778,29,15.41666667
23/09/1985,5.72758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,12.5,9,130.0327728,2.269500021,22,8
24/09/1985,5.73032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,13.5,10.6,-151.3872981,-2.642206797,NA,3.208333333
25/09/1985,5.73306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,13.6,11.1,169.8802141,2.96496907,14,4.541666667
26/09/1985,5.73580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.7,5.8,-142.9142011,-2.494323358,NA,2.25
27/09/1985,5.73854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,12.8,10.3,48.97712603,0.854812107,NA,3.875
28/09/1985,5.74127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.3,10.9,150.8164763,2.632244078,15,4.375
29/09/1985,5.74401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,12.7,-156.5028718,-2.731490401,32,9.875
30/09/1985,5.74675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,15.3,12.8,-163.6497959,-2.856227759,29,12.875
01/10/1985,5.74949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14.9,11.7,-172.8354443,-3.016547568,21,7.875
02/10/1985,5.75222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,15.3,11.4,-176.7077413,-3.0841319,30,10.25
03/10/1985,5.75496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,14.1,10.1,164.893283,2.877930704,40,13.5
04/10/1985,5.75770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,13.1,9.3,-171.3944148,-2.991396858,39,16.16666667
05/10/1985,5.76044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,13.4,9.4,-145.681559,-2.542622864,37,14.66666667
06/10/1985,5.76318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,13.9,10.8,-165.714726,-2.892267588,40,17.91666667
07/10/1985,5.76591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.3,6.9,-150.4201156,-2.625326278,34,15.16666667
08/10/1985,5.76865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,9.9,7,-128.3379729,-2.239920183,27,7.125
09/10/1985,5.77139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,11.3,6.2,-110.497805,-1.928550514,27,7.791666667
10/10/1985,5.77413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,13.9,4.9,-153.161571,-2.673173702,59,13.16666667
11/10/1985,5.77687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,13.9,5.7,-90.58719833,-1.581044871,73,17.95833333
12/10/1985,5.77960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,12.9,4.5,-151.4495383,-2.643293093,32,11
13/10/1985,5.78234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,14.3,11.7,-155.8576876,-2.720229813,21,10.20833333
14/10/1985,5.78508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,15,12.2,-143.1769295,-2.498908833,16,4.541666667
15/10/1985,5.78782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,10,-156.2833487,-2.727659,20,5.208333333
16/10/1985,5.79055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.6,10.4,-149.288624,-2.605578025,23,8.041666667
17/10/1985,5.79329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,12.6,9.1,-116.1520617,-2.027235909,14,4.208333333
18/10/1985,5.79603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,12.7,5.6,-114.5995965,-2.000140281,12,4
19/10/1985,5.79877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,12,6.5,-152.4984024,-2.661599225,26,12.83333333
20/10/1985,5.80151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,14,9.4,-148.7478154,-2.596139135,23,10.45833333
21/10/1985,5.80424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.4,9.1,-156.418456,-2.730017068,14,5.583333333
22/10/1985,5.80698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,7.1,-168.6660978,-2.943778743,NA,7.125
23/10/1985,5.80972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.3,7.6,-170.0379772,-2.967722556,28,11.125
24/10/1985,5.81246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,12.3,5,-138.5443487,-2.418055045,41,13.5
25/10/1985,5.81520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.7,2.6,95.9376151,1.67442726,20,6.125
26/10/1985,5.81793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.2,1.7,-23.30476566,-0.406744892,5,1.75
27/10/1985,5.82067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.1,2,-135.6534566,-2.367599459,NA,8.041666667
28/10/1985,5.82341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.4,5,-80.30123288,-1.401520907,23,7.458333333
29/10/1985,5.82615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,4,-136.2586307,-2.378161741,14,4.25
30/10/1985,5.82888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,10.4,3,-70.8379236,-1.236355002,20,7.208333333
31/10/1985,5.83162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,9.1,2.9,8.604028576,0.150168628,30,10.375
01/11/1985,5.83436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,8.8,2.2,-60.44661205,-1.054992402,37,13.125
02/11/1985,5.83710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,4.9,-0.1,-32.56225128,-0.568318497,37,12.70833333
03/11/1985,5.83984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,8.7,0.4,-157.2161281,-2.743939072,41,15.33333333
04/11/1985,5.84257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,10.1,5.4,-131.6776238,-2.298208087,NA,12.70833333
05/11/1985,5.84531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,6.3,-0.1,-8.06352182,-0.140735005,39,20.25
06/11/1985,5.84805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,7.1,-1.1,-101.5746299,-1.772811728,35,12.33333333
07/11/1985,5.85079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1.3,-117.3744786,-2.048571109,31,6.583333333
08/11/1985,5.85352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,9.3,4.5,82.13275588,1.433487014,35,13.33333333
09/11/1985,5.85626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,9,-1,11.87516944,0.207260806,61,28.5
10/11/1985,5.85900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,3.4,-0.8,-14.55257497,-0.253990348,38,15.54166667
11/11/1985,5.86174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,5.1,0.7,-5.815183749,-0.101494103,29,12.125
12/11/1985,5.86448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.5,0.5,-80.87758532,-1.411580155,11,2.833333333
13/11/1985,5.86721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.9,0.8,-173.3125466,-3.024874573,30,14.83333333
14/11/1985,5.86995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,9.3,4.2,-90.67841698,-1.582636937,40,12.25
15/11/1985,5.87269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.3,-0.1,-104.1189664,-1.817218778,NA,9
16/11/1985,5.87543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,9,1.8,-122.4337893,-2.136872739,50,13.95833333
17/11/1985,5.87817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,9,-0.1,-156.7393235,-2.735617262,NA,15.75
18/11/1985,5.88090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,7.4,-166.252983,-2.901661945,41,22.41666667
19/11/1985,5.88364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,8.3,5.6,-163.3294336,-2.850636382,32,14.33333333
20/11/1985,5.88638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,1.6,162.8762165,2.842726252,11,3.666666667
21/11/1985,5.88912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.8,-0.9,31.73810275,0.553934391,9,2.625
22/11/1985,5.89185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,7.6,-0.3,-4.72948508,-0.082545087,19,5.375
23/11/1985,5.89459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,8.4,3,-8.757463389,-0.15284657,20,5.166666667
24/11/1985,5.89733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,8,4.5,42.4665799,0.741181641,21,9.583333333
25/11/1985,5.90007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,6,2.3,-3.329563055,-0.058111838,28,7.583333333
26/11/1985,5.90281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,4.4,-0.2,-17.64383416,-0.307942999,31,8.666666667
27/11/1985,5.90554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,3.6,-0.1,-6.281645289,-0.109635393,38,10.20833333
28/11/1985,5.90828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,3.8,0.1,80.93642972,1.412607183,27,7.25
29/11/1985,5.91102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3,-4.2,-51.58847706,-0.900388781,6,2.208333333
30/11/1985,5.91376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.9,-3.9,114.6162911,2.000431656,26,6.333333333
01/12/1985,5.91650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,12.4,5.2,150.0123506,2.618209437,37,13.70833333
02/12/1985,5.91923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,11.5,9.6,-167.7667135,-2.928081526,33,13.33333333
03/12/1985,5.92197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,12.3,6.7,-104.9379991,-1.831513594,41,14.54166667
04/12/1985,5.92471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,9.2,5.3,128.9071172,2.249853624,21,5.25
05/12/1985,5.92745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,9.5,5.9,144.2284062,2.517260562,21,8.958333333
06/12/1985,5.93018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,7.9,4.3,99.17730973,1.730970598,26,12.375
07/12/1985,5.93292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.8,2.6,102.9181331,1.796260283,25,13.66666667
08/12/1985,5.93566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.1,2.7,77.54181968,1.353360061,22,10.625
09/12/1985,5.93840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,-1.5,0.102143649,0.001782743,17,4.75
10/12/1985,5.94114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,7.7,2,-167.1852253,-2.917932641,29,12.25
11/12/1985,5.94387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,9.6,2.2,-152.5871489,-2.663148144,50,22.29166667
12/12/1985,5.94661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11.2,5.6,-133.1705729,-2.324264964,56,20.29166667
13/12/1985,5.94935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,9.5,4.5,-119.7591808,-2.090192014,34,10.25
14/12/1985,5.95209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,11.3,5.5,-125.4296196,-2.189159842,33,14
15/12/1985,5.95483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,11,5.2,-110.0243513,-1.920287188,30,9.958333333
16/12/1985,5.95756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,11.8,4.8,-79.52908167,-1.388044326,43,10.875
17/12/1985,5.96030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,10.4,5.1,-179.7085001,-3.136505021,14,5.458333333
18/12/1985,5.96304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,10,2.9,-101.0489748,-1.763637316,28,9.583333333
19/12/1985,5.96578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,9,1.4,-121.7714074,-2.125311995,31,11.08333333
20/12/1985,5.96851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,11.1,3.9,-126.8194646,-2.213417212,43,16.25
21/12/1985,5.97125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,9.9,4.1,-127.6386839,-2.227715287,33,12.79166667
22/12/1985,5.97399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,7.2,3.6,-150.0127896,-2.618217098,34,15.58333333
23/12/1985,5.97673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,7.6,4.1,-164.0570687,-2.86333601,33,15.08333333
24/12/1985,5.97947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,1,-52.31295582,-0.913033321,13,3.375
25/12/1985,5.98220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,6.5,3.2,79.54101106,1.388252533,41,22.375
